FECHA;Utilidad Neta ;Activo ;Patrimonio ;Pasivo ;Var. Uti. Mensual Neta  ;Var. Uti. Anual Neta ;SOLVENCIA TOTAL;CALIDAD DE CARTERA POR ALTURA DE LA MORA;PROVISIONES / CARTERA VENCIDA;EFICIENCIA;ROE ;ROA ;(Depósitos / Cartera) ;MARGEN FINANCIERO BRUTO / INGRESOS OPERACIONALES;CALIDAD DE CARTERA CON CASTIGOS;Margen Financiero (Ingresos - gastos)/Activo;CALIDAD COMERCIAL;CALIDAD CONSUMO;CALIDAD VIVIENDA;CALIDAD MICROCREDITO;CARTERA COMERCIAL;CARTERA CONSUMO;CARTERA MICROCRÉDITOS;CARTERA DE VIVIENDA;Var. Uti. Neta;MARGEN NETO DE INTERESES / INGRESOS OPERACIONALES;Eficiencia Administrativa;DEPÓSITOS EN CUENTA CORRIENTE;CERTIFICADOS DE DEPÓSITO A TERMINO;DEPÓSITOS DE AHORRO;OPERACIONES DE REPORTO O REPO;OPERACIONES SIMULTÁNEAS;TÍTULOS DE INVERSIÓN EN CIRCULACIÓN;CALIDAD DE CARTERA POR RIESGO;Calidad de Cartera por altura de la mora Comercial;Calidad de Cartera por altura de la mora Consumo;Calidad de Cartera por altura de la mora Vivienda;Calidad de Cartera por altura de la mora Microcrédito;% COMERCIAL;% CONSUMO;% VIVIENDA;% MICROCREDITO;Cobertura Cartera por altura de la mora Comercial;Cobertura Cartera por altura de la mora Consumo;Cobertura Cartera por altura de la mora Vivienda;Cobertura Cartera por altura de la mora Microcrédito;COBERTURA CALIDAD DE CARTERA (CON CASTIGOS);CFEN;IRL;Entidad;CLASIFICACIÓN
1/08/2014;4932990.79;415359556.5;58575936.54;356783619.9;0.142987347;0.111036286;0.150189758;0.030885462;1.435230227;0.873990182;0.126035115;0.017573168;0.676396621;0;0;0;0;0;0;0;0;0;0;0;617115.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/09/2014;5525870.52;417417241.8;58486475.78;358930766;0.120186669;0.096599372;0.152551396;0.030635112;1.442360433;0.881068739;0.124564906;0.017409139;0.664214919;0;0;0;0;0;0;0;0;0;0;0;592879.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/10/2014;6169653.07;424036702.6;59142158.18;364894544.4;0.116503372;0.125791701;0.151265452;0.030348373;1.456302239;0.881108252;0.126863348;0.017759962;0.664004231;0;0;0;0;0;0;0;0;0;0;0;643782.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/11/2014;6606155.78;437989436.6;61420883.82;376568552.8;0.07074996;0.112380146;0.152693086;0.030598522;1.431480017;0.890337752;0.124885249;0.017522714;0.654133556;0;0;0;0;0;0;0;0;0;0;0;436502.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/12/2014;7927656.34;442117285.4;62091824.24;380025461.1;0.200040781;0.221181914;0.151086235;0.029142438;1.504620776;0.90516344;0.136771904;0.019194266;0.642005737;0;0;0;0;0;0;0;0;0;0;0;1321500.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/01/2015;587671.83;447817086.5;59145281.63;388671804.9;-0.925870673;0.392813888;0.152100165;0.03026751;1.455238336;0.936567746;0.138673357;0.019363805;0.624605886;0;0;0;0;0;0;0;0;0;0;0;587671.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/02/2015;1545289;456604334.7;61016508.82;395587825.9;1.629510079;0.553147944;0.150611456;0.030184139;1.448221033;0.913544717;0.143965624;0.020055869;0.635473655;0;0;0;0;0;0;0;0;0;0;0;957617.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/03/2015;2771416.68;464101776.4;62180305.79;401921470.6;0.793461728;0.24081132;0.150046648;0.029882033;1.457461128;0.905532804;0.14265401;0.019789197;0.631581325;0;0;0;0;0;0;0;0;0;0;0;1226127.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/04/2015;3701032.47;464920385;62339728.26;402580656.8;0.335429817;0.35077852;0.154563292;0.03045762;1.441283632;0.893738822;0.148756039;0.020545067;0.616794971;0;0;0;0;0;0;0;0;0;0;0;929615.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/05/2015;4439227.06;465910795.1;62150792.67;403760002.4;0.199456394;0.372407667;0.156390414;0.03026137;1.444911432;0.899136813;0.15196001;0.020868975;0.606365351;0;0;0;0;0;0;0;0;0;0;0;738194.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/06/2015;5099223.02;469736637.6;63217151.14;406519486.5;0.148673621;0.338301194;0.154502459;0.030391675;1.442988912;0.903442308;0.1520486;0.020814157;0.609952039;0;0;0;0;0;0;0;0;0;0;0;659995.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/07/2015;5829986.82;480293052.4;64046235.41;416246817;0.143308853;0.35082376;0.15165086;0.029783998;1.467227455;0.912081084;0.154400605;0.021035056;0.614696786;0;0;0;0;0;0;0;0;0;0;0;730763.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/08/2015;6692198.38;492105307.1;64641300.59;427464006.5;0.14789254;0.356620895;0.148948171;0.029732011;1.453392136;0.908166079;0.157110045;0.021277925;0.611590017;0;0.065405078;0;0;0;0;0;0;0;0;0;862211.56;0;0.641962287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/09/2015;7568014.22;491960871.9;65372871.84;426588000;0.130871171;0.369560541;0.149159359;0.029645179;1.467180857;0.906055242;0.160207821;0.021604619;0.601652507;0.093944758;0.065405078;0.019981978;0.064169203;0.069311931;0.036893939;0.104327649;200243848.6;91212130.81;10237244.99;41353865.28;875815.84;0.720711508;0.641962287;46096749.93;99857453.65;150355029.5;12650667.2;5094112.42;37990824.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/10/2015;8367170.66;494964890;66634776.38;428330113.7;0.105596583;0.356181712;0.147350023;0.029353846;1.487886019;0.902671639;0.161088304;0.021663834;0.618889099;0.097328361;0.065726127;0.021992709;0.065317509;0.069632649;0.03699688;0.104076977;201127365.4;92074936.22;10303535.32;41608397.06;799156.44;0.719007075;0.642106002;46003164.69;99438643.97;157287904.3;10663111.73;5056740.23;36462624.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/11/2015;9047763.8;502605984.1;65875943.12;436730041;0.081340894;0.369595889;0.147350023;0.030055524;1.458005289;0.908578416;0.164003013;0.021933393;0.619620086;0.091421584;0.066274856;0.023143568;0.063548446;0.071307183;0.037460218;0.104984185;204616321.1;93218231.34;10353065.12;42367611.78;680593.14;0.716615216;0.641870962;47780192.07;99439905.77;158947227.1;4808737.39;7093738.77;38734500.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/12/2015;9636256.23;504680599;67353965.83;437326633.1;0.06504286;0.21552396;0.147460008;0.028335056;1.559269842;0.911297055;0.15135979;0.02016058;0.617167124;0.088702945;0.065203535;0.024736633;0.067449511;0.06898344;0.035863797;0.106817716;204282178.2;93936123.79;10339398.71;43062215.23;588492.43;0.714172123;0.651664922;50771426.68;98922445.28;155647253.2;6842248.14;7220190.17;38427523.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/01/2016;602775.94;507806827.1;68590157.65;439216669.5;-0.937447083;0.025701606;0.148381348;0.029726217;1.493153766;0.94938486;0.149745757;0.019983176;0.598171937;0.05061514;0.067531694;0.001757869;0.068444394;0.069882391;0.037194513;0.109073212;206675145.1;94014786.25;10307989.53;43413904.98;602775.94;0.676012557;0.612705477;46019196.53;101781041.5;155574936;9898938.71;4846972.14;39317735.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/02/2016;1680950.97;517813973.4;70234350.03;447579623.4;1.788682923;0.087790679;0.14656557;0.030602201;1.461056953;0.923474445;0.149830549;0.020021342;0.617665113;0.076525555;0.0685717;0.004306188;0.06770236;0.072661507;0.036856517;0.108805705;209968922.2;94639425.3;10349029.88;43984872.96;1078175.03;0.671222056;0.640435884;47816227.29;104371156.2;162977803.3;5323266.88;8143749.46;39337719.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/03/2016;2651657.65;518374574.1;69152766.94;449221807.1;0.577474714;-0.043212207;0.149808232;0.031334098;1.436690773;0.908038167;0.144625778;0.019319;0.608898881;0.091961833;0.070260537;0.007503738;0.069081843;0.074152457;0.037331637;0.109481484;208478647.7;95242434.46;10333044.94;44573414.98;970706.68;0.661946631;0.639605001;48519014.67;107455609;159008327.4;10268913.38;7191026.57;37398207.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/04/2016;3398930.89;520482660.5;68515872.7;451966787.8;0.281813619;-0.081626298;0.1551;0.031804724;1.428162725;0.905778732;0.140753707;0.018772383;0.597727339;0.094221268;0.070641461;0.009769716;0.070217411;0.07389415;0.03799324;0.109448655;208742545.6;96336093.9;10430653.15;45234074.58;747273.24;0.655278211;0.643239503;47068439.01;112398012.1;157740588.3;9070958.85;9800094.69;36292194.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/05/2016;4335950.15;525447374.4;68843028.18;456604346.2;0.275680586;-0.023264615;0.160433842;0.031698012;1.442612766;0.907368672;0.142553057;0.018982837;0.574836632;0.092631328;0.070440447;0.011613818;0.071676342;0.075527303;0.039379365;0.110464869;212311653.8;97634955.63;10494660.39;45861371.11;937019.26;0.64878789;0.647455529;45031981.82;117273849.9;154888305.6;13232826.22;7785329.58;39692841.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/06/2016;7308038.89;522251503.7;70118532.22;452132971.5;0.685452701;0.433167144;0.154408706;0.030228084;1.506571671;0.880751354;0.175617016;0.023383094;0.570696413;0.119248646;0.069703033;0.018116602;0.074491668;0.074442475;0.038802155;0.114984984;211871197.1;99156527.31;10518382.7;46451772.32;2972088.74;0.643606467;0.652027558;45718490.3;121632488.8;153712212.5;5677025.16;7576269.57;38848658.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/07/2016;7907374.96;524075908.5;70011370.41;454064538.1;0.08201052;0.356328102;0.149637573;0.03215663;1.431729418;0.890904044;0.172397873;0.022958287;0.561179446;0.109095956;0.07148819;0.019701884;0.075706572;0.076450078;0.040271963;0.114859174;214065697.8;100049333.9;10579556.21;47009618.17;599336.07;0.638160091;0.65557715;45406220.04;124703241.3;152563205.9;4545660.96;6591473;40627584.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/08/2016;8628409.53;526712065.8;71173428.3;455538637.5;0.091185074;0.289323633;0.14934032;0.032268997;1.436542153;0.895652491;0.1689664;0.022554103;0.558056982;0.104347509;0.071572357;0.021439963;0.076639543;0.075828544;0.040214419;0.113299496;213692878.2;101269996.1;10713498.99;47623120.64;721034.57;0.633078158;0.658787539;46490718.93;127820532.5;151151048.5;6777482.7;6603771.19;40110760.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/09/2016;9340352.8;527422948.9;70746959.04;456675989.9;0.08251153;0.234188062;0.155434117;0.032098672;1.451145954;0.900317186;0.165491626;0.022107397;0.543788328;0.099682814;0.071676492;0.02331457;0.075234304;0.075188913;0.040381894;0.109798382;213184341.7;102520975.3;10819880.98;47815434.65;711943.27;0.62959818;0.657726819;43923962.17;130297984.3;149143570.8;10079207.87;6065235.66;39826905.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/10/2016;9876058.31;542757487.9;70776704.27;471980783.7;0.057353884;0.180334274;0.154583204;0.033229535;1.415351246;0.895050969;0.160864614;0.021431486;0.528281711;0.104949031;0.072315661;0.024248865;0.077258051;0.077055496;0.041757814;0.111902176;227604231.1;103696140.9;10878137.19;48433147.53;535705.51;0.612316163;0.648008849;45926783.62;140255091.1;149716472.1;6387875;7363243.16;43611956.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/11/2016;10318939.27;553752319.3;71507828.89;482244490.5;0.044843899;0.140496094;0.153061462;0.033401604;1.423116365;0.901564831;0.156374285;0.020803871;0.550818915;0.098435169;0.072544014;0.025076787;0.084193071;0.078681877;0.042811772;0.113291643;229578314.3;105324216.3;10942461.08;48771975.19;442880.96;0.610469566;0.650495573;47933775.51;136795123.8;158108693.3;5200556.03;7979859.51;46121133.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/12/2016;11640154.33;548194570.9;73072608.41;475121962.5;0.128037875;0.207954007;0.152514885;0.031038245;1.55507323;0.904991219;0.165746558;0.022048906;0.547533469;0.095008781;0.070596198;0.027069932;0.085622217;0.075785114;0.041131364;0.118985866;227541667.9;106359191;10967814.58;49555573.08;1321215.06;0.609804445;0.670503452;50869720.53;136509876.2;153411537.5;5404982.93;6450658.86;45843897.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/01/2017;706393.81;550262576.5;73413500.62;476849075.9;-0.939314051;0.171901138;0.151784822;0.036622361;1.340923261;0.934518455;0.166270365;0.022097092;0.550983358;0.065481545;0.077183633;0.001627475;0.098696041;0.077360948;0.042991849;0.120596992;225260847.4;106700167.3;11005783.8;49744618.27;706393.81;0.593993887;0.483386494;47914400.48;139304505.1;156625427.9;4536095.25;8791239.59;43259683.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/02/2017;1342198.27;553737340.1;73396424.77;480340915.3;0.900070826;-0.201524438;0.15105158;0.036989774;1.333720947;0.927732602;0.159412475;0.021145619;0.553312159;0.072267398;0.078049654;0.003320268;0.099971581;0.080600145;0.042818381;0.120775797;227623252.3;107319591.5;11073529.7;50418204.06;635804.46;0.601136516;0.498272415;49511403.28;141571480.4;157801601.8;4538135.68;7716597.98;43666448.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/03/2017;2318310.36;558799177.4;71329620.23;487469557.1;0.727248807;-0.125712793;0.158280563;0.038712159;1.282487852;0.914998824;0.159081662;0.021023222;0.540209988;0.085001176;0.079995476;0.00588876;0.101412681;0.081767903;0.042885781;0.117597475;228560502.6;108096999.7;11144784.51;50635761.15;976112.09;0.59957158;0.495998316;48970407.85;144524829.2;154348029.4;5877669.25;8802188.87;43482945.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/04/2017;2890838.39;561745130.6;71668204.23;490076926.4;0.246959182;-0.149485976;0.161340051;0.040804885;1.23346177;0.917351468;0.15604633;0.020566818;0.539114127;0.082648532;0.082253382;0.007174795;0.101319428;0.085824804;0.045844159;0.120341163;230723196;108718171;11189590.92;51103784.33;572528.03;0.600726274;0.503817316;47199987.03;145799982.4;157233824.4;5110785.28;6050234.24;45666262.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/05/2017;3423461.52;565680973.9;72404429.88;493276544;0.184245211;-0.210447214;0.160713011;0.041461216;1.23572741;0.918064005;0.149754597;0.019697669;0.53119336;0.081935995;0.083364112;0.00848265;0.103618595;0.087237981;0.048433329;0.120110973;231879974.2;109856670.9;11234724.76;51647804.14;532623.13;0.603322924;0.506283109;46962251.97;147380278.2;155724660;8592089.11;10810836.37;44374934.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/06/2017;3920925.24;570604160.5;72826189.68;497777970.8;0.145310154;-0.463477781;0.16141578;0.041526638;1.252002792;0.920974223;0.114847914;0.015042577;0.539245469;0.079025777;0.082958524;0.009675594;0.105583744;0.08765099;0.048867536;0.121506039;234719012;110752052.9;11398000.51;51752094.89;497463.72;0.60744324;0.509364138;48393150.22;147021163.8;159275219.7;5201780.35;10190155.21;46140870.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/07/2017;4470152.84;571433639.8;73884793.61;497548846.2;0.140076019;-0.434685612;0.161192848;0.042843325;1.239967453;0.920160227;0.113640161;0.014844468;0.546657796;0.079839773;0.082829022;0.010946289;0.107336508;0.088315761;0.051422531;0.119364316;233790315.5;111491511.4;11504957.22;52243754.5;549227.6;0.611631387;0.515577376;48160427.36;145588522.6;162350577.7;5053713.33;10774393.12;45617473.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/08/2017;4935275.01;571219206.8;73957052.06;497262154.7;0.104050619;-0.42802031;0.160592549;0.043194136;1.2525057;0.921005958;0.109742185;0.014285473;0.538379499;0.078994042;0.084204686;0.012058696;0.109203669;0.087373402;0.051772721;0.118135456;233138854.2;112270493.3;11603608.48;52842280.01;465122.17;0.616095885;0.51900816;47869147.82;147502351.9;159653690.8;8994471.9;8483005.37;47022195.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/09/2017;5382929.84;571203885.7;74177380.68;497026505.1;0.090705144;-0.423690951;0.156433357;0.043650585;1.249072292;0.921887831;0.097909731;0.012584804;0.527888481;0.078112169;0.085594324;0.013186885;0.108369137;0.087953128;0.052792592;0.117347688;234491369.3;113200786.1;11698271.74;53474806.36;447654.83;0.620460918;0.520711194;47228052.71;147124081.5;157645150.6;9700138.61;9686878.66;46558786.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/10/2017;5939623.82;574410175.9;74219860.89;500190315;0.103418398;-0.398583561;0.161459926;0.043751438;1.264994872;0.922830975;0.096785593;0.012421261;0.534672598;0.077169025;0.086358066;0.014462087;0.108572824;0.088725325;0.054088787;0.115578108;234745657;114151275.1;11717310.99;53967134.61;556693.98;0.624543369;0.521259374;47620127.9;147070840.8;160619361.2;7986017.51;9098991.95;48712456.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/11/2017;6351573.15;580899118.5;75123815.2;505775303.3;0.069356131;-0.384474219;0.159846167;0.044399254;1.270008192;0.922759404;0.092579984;0.01193395;0.549181135;0.077240596;0.08697146;0.015271831;0.112229257;0.089827651;0.05489566;0.116669213;235424198.6;115693600.8;11784464.24;54287500.08;411949.33;0.627128106;0.521961692;49756576.32;146610555.6;165283628.2;6926150.8;7740120.94;48637858.93;0.09868171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/12/2017;7712299.4;581459408.6;76055946.69;505403461.9;0.214234524;-0.337440108;0.158911685;0.042559927;1.339862239;0.920222496;0.101402977;0.013263694;0.559333738;0.079777504;0.085000075;0.017342544;0.113744934;0.087388297;0.054150156;0.122411254;235696344;116006640.9;11806123.41;55094485.03;1360726.25;0.631278989;0.522710417;53144696.59;144308091;166444514.9;4167109.51;8895432.74;49019925.47;0.098841639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/01/2018;528615.86;579010918;76353604.93;502657313.1;-0.931458073;-0.251669745;0.15549338;0.045239987;1.293973047;0.959062631;0.086316756;0.011010741;0.54921226;0.040937369;0.088130165;0.00128593;0.118939497;0.088753652;0.056318351;0.124286892;233604837;116042602.3;11829284.52;55256870.25;-7183683.54;0.665822987;0.507747989;50628788.7;147376604.5;163699638;7511283.71;8882157.97;46537735.31;0.102382548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/02/2018;1141807.23;580720413;76905917.4;503814495.6;1.159994273;-0.149300625;0.153965851;0.047558149;1.239127946;0.942949927;0.092453436;0.011855287;0.555289317;0.057050073;0.091219317;0.002635326;0.115873412;0.090556113;0.056004282;0.124421689;235698990.7;116540624.7;11895686.84;55520728.01;613191.37;0.670234805;0.517714234;52203493.33;150512613.7;165952983.1;5172583.34;6676576.74;46077925.43;0.101164261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/03/2018;2028518.56;582746397.4;73495236.51;509251160.9;0.776585843;-0.125001296;0.157855246;0.048092075;1.238619067;0.929131472;0.115058193;0.013996723;0.550307313;0.070868528;0.092422764;0.004707732;0.117616717;0.091981946;0.055929466;0.122754242;237366027.5;116944951.8;11886572.29;56263813.55;886711.33;0.669897827;0.510466805;50336460.62;150849372.6;167107983.9;4327642.18;7921118.04;44639104.26;0.102449533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/04/2018;2874624.23;584635239.6;73882775.22;510752464.4;0.417105215;-0.005608809;0.157821228;0.048738433;1.231803838;0.924086167;0.1213241;0.014823508;0.542583997;0.075913833;0.092698267;0.006470365;0.117244633;0.091695674;0.057222749;0.122083076;237666278.7;117919579.2;11939951.3;56870128.69;846105.67;0.670971174;0.512805287;49883894.76;153712703.3;165380110.1;5579042.05;8794964.13;44872854.8;0.102238825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/05/2018;3419135.87;586105853.6;74407613.27;511698240.3;0.189420111;-0.001263531;0.157103151;0.048798562;1.241701609;0.927197843;0.113852383;0.014057975;0.5313194;0.072802157;0.093286667;0.007642615;0.11812819;0.090486212;0.056866328;0.121301149;238657548.1;118894824.2;11995371.65;57577088.5;544511.64;0.673204664;0.519380898;49346116.65;155120503.1;162659104.7;7702104.42;11073565.95;44879523.55;0.102264662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/06/2018;4268552.9;588499999.1;76245480.09;512254519;0.248430323;0.088659599;0.157618413;0.04886653;1.250280381;0.925964187;0.115102927;0.014559162;0.536660941;0.074035813;0.093998895;0.009080667;0.120216013;0.090067303;0.05793645;0.126689922;239222657.4;119554674.3;12013473.56;58217984.05;849417.03;0.675963732;0.518801156;49744720.72;153501647.1;165228124.2;5631198.8;9591313.22;45551856.93;0.10354401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/07/2018;4924451.4;594969321.9;76976514.29;517992807.6;0.153658281;0.101629313;0.156906489;0.049739938;1.229567819;0.922099462;0.112159443;0.014230736;0.550596283;0.077900538;0.095790447;0.01046763;0.120726032;0.089211119;0.058685273;0.12563724;237999325.2;120256346.4;12032809.08;58326935.54;655898.5;0.677584513;0.520910459;50321794.41;153306459.8;170061949.9;7353284.4;10490068.2;45365474.64;0.103579145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/08/2018;5491878.56;601557647.4;77345590.12;524212057.3;0.115226472;0.112780655;0.157881285;0.049161602;1.257298035;0.925422291;0.108375438;0.013725353;0.557032707;0.074577709;0.093788687;0.011655998;0.122554709;0.088159152;0.057548908;0.123488655;236698369.6;121405708.6;12079352.38;59003927.64;567427.16;0.678665317;0.524522499;52153121.94;153131541.8;170964326.8;7000719.8;10033146.5;46051173.41;0.103914521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/09/2018;6662619.41;597906851.4;79201520.98;518705330.4;0.213176755;0.237731051;0.157070175;0.049088975;1.252965594;0.918079926;0.113707317;0.014885179;0.540823057;0.081920074;0.094826806;0.014023563;0.120403383;0.087797924;0.058677348;0.12013545;237025073.6;122340337.2;12082111.44;59643924.56;1170740.85;0.680409295;0.524129019;50975650.51;153098918.1;166652638.7;6607906.11;9788102.27;45558264.22;0.102602559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/10/2018;7577239.6;608441493.3;79552996.82;528888496.5;0.137276367;0.275710353;0.157548495;0.048658473;1.268174536;0.921003567;0.115359364;0.014962776;0.546780566;0.078996433;0.094783424;0.015483767;0.120558992;0.086821669;0.058685114;0.120422735;240010898.4;123716185.9;12145512.81;60346651.12;914620.19;0.681773278;0.528230628;51975267.22;152599615.4;170660264.2;7156278.03;10089993.58;47134681.43;0.102427309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/11/2018;8442183.14;619419337.9;81245725.78;538173612.2;0.114150216;0.329148376;0.156983182;0.047906966;1.282031425;0.919161313;0.11387488;0.014877379;0.562934274;0.080838687;0.093589843;0.016774652;0.118157101;0.086033754;0.058168677;0.119980832;242671713.2;125556418.4;12221014.52;61059194.3;864943.54;0.683495055;0.530219128;54704038.28;150395582.6;177412159.5;9374342.79;7941532.27;48205149.76;0.100776117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/12/2018;9667739.7;627253312.6;82957265.26;544296047.4;0.145170573;0.253548287;0.155796195;0.045085879;1.372609406;0.917134954;0.116538795;0.015412816;0.563245781;0.082865046;0.091197059;0.018449761;0.118121237;0.082296;0.05714274;0.122016949;243508359;126224844.6;12202783.98;61801199.16;1225556.56;0.685490472;0.535650833;56352079.92;149283942.6;176913611.8;8523843.01;11047035.12;48105386.01;0.099544834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/01/2019;851437.37;624806487.2;83778597.61;541027889.6;-0.911930048;0.610692063;0.154418674;0.047138324;1.336599136;0.930242043;0.129008492;0.016475782;0.550995466;0.069757957;0.094214109;0.001777225;0.118777526;0.082181934;0.058497306;0.123190793;239707368.4;126663326.9;12227003.63;62165496.48;-8816302.33;0.7026302;0.489134949;52059856.44;152033210.2;174328271.6;14889028.77;9954288.63;47194908.71;0.09988142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/02/2019;1648968.33;631508402.4;84387093.34;547121309.1;0.936687757;0.444174014;0.152647257;0.047196457;1.327333334;0.91809544;0.123122077;0.015769578;0.552527024;0.08190456;0.095363801;0.003691339;0.117960822;0.083352746;0.057926302;0.123005861;243949230;128538408.5;12272812.58;62660354.65;797530.96;0.705547174;0.492333478;53958790.98;157784291.1;176593673.5;11827946.08;11220138.54;47735928.91;0.099749031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/03/2019;2816829.54;636926494.6;81471024.22;555455470.3;0.708237501;0.388614132;0.152647257;0.047860309;1.293368829;0.904449448;0.145637649;0.017807838;0.553584155;0.095550552;0.09679301;0.00588233;0.116330957;0.08296508;0.057994983;0.12032478;246173348.5;129808739;12283352.76;63154197.73;1167861.21;0.70010402;0.489552078;54003449.76;158333314;179217915.6;12812032.39;9219683.52;48086622.64;0.098683771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
1/04/2019;3637923.68;639126507.7;82724584.54;556401923.1;0.291495857;0.265530166;0.151018594;0.04878846;1.273074446;0.902889871;0.137815791;0.017173455;0.555402559;0.097110129;0.097776314;0.007556183;0.115164382;0.083702262;0.059572914;0.121857586;248078673.8;131273205.6;12294866.35;63296551.97;821094.14;0.69894263;0.493812602;54167371.53;158766619.5;181611525.3;8516385.42;10257555.2;48410708.35;0.098532442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TODOS;BANCOS
